armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
82,630.5609,-1959.4491,-415.96875,78.0,Outside,xertioN,76561198193174134,t,ct,15,105,0,head,t,35566,2009.9352,-2068.131,-415.96875,74,Garage,bLitz,76561198959824088,ct,ak47,74,5
99,949.22375,-1170.8558,-414.96875,75.0,BombsiteA,910-,76561199203563345,ct,ct,1,110,0,chest,t,35644,220.86977,-1278.859,-415.96875,100,Squeaky,Jimpphat,76561198855375325,t,awp,100,5
100,363.47546,-1147.8184,-391.96875,100.0,Hut,Techno4K,76561198966340160,ct,ct,0,142,0,head,t,35737,165.26418,-1007.29224,-415.96875,100,Lobby,torzsi,76561198355739212,t,ak47,100,5
96,781.8246,-1746.0658,-415.96875,78.0,Mini,xertioN,76561198193174134,t,ct,3,26,74,chest,t,35964,458.7453,-812.90497,-391.96875,100,Hut,Techno4K,76561198966340160,ct,ak47,26,5
81,459.47125,-812.64764,-391.96875,74.0,Hut,Techno4K,76561198966340160,ct,ct,15,107,0,head,t,35965,781.6531,-1746.1251,-415.96875,78,Mini,xertioN,76561198193174134,t,ak47,78,5
85,506.3948,-1348.2952,-767.96875,99.0,BombsiteB,Spinx,76561198063336407,t,ct,15,105,0,head,t,36694,470.51257,22.078156,-639.96875,100,Ramp,Mzinho,76561198838822582,ct,ak47,100,5
89,384.2759,-873.1931,-771.96875,99.0,BombsiteB,Spinx,76561198063336407,t,ct,3,27,48,chest,t,37225,375.2791,-1323.5356,-738.0156,75,BombsiteB,910-,76561199203563345,ct,ak47,27,5
85,373.77487,-871.71155,-771.96875,99.0,BombsiteB,Spinx,76561198063336407,t,ct,4,34,14,stomach,t,37257,434.45718,-1323.9407,-765.96875,48,BombsiteB,910-,76561199203563345,ct,ak47,34,5
81,373.77487,-871.71155,-771.96875,99.0,BombsiteB,Spinx,76561198063336407,t,ct,4,34,0,stomach,t,37263,440.77667,-1323.4276,-765.96875,14,BombsiteB,910-,76561199203563345,ct,ak47,14,5
97,329.8861,-1315.3615,-767.46875,74.0,BombsiteB,Techno4K,76561198966340160,ct,ct,3,27,72,right_arm,t,37275,381.5695,-870.74243,-771.96875,99,BombsiteB,Spinx,76561198063336407,t,ak47,27,5
