armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
92,-461.01758,94.96376,-215.96875,7.0,BombsiteA,Twistzz,76561198016255205,ct,ct,8,18,82,stomach,t,6697,595.8805,-58.012207,-141.96875,100,BombsiteA,Jimpphat,76561198855375325,t,hkp2000,18,1
95,595.47485,-61.578796,-141.96875,82.0,BombsiteA,Jimpphat,76561198855375325,t,ct,5,9,0,chest,t,6700,-461.19324,93.70223,-215.96875,7,BombsiteA,Twistzz,76561198016255205,ct,glock,7,1
100,-888.2384,457.2648,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,1,99,generic,t,9022,-421.34924,-258.8282,-215.96875,100,LongDog,NertZ,76561198053126645,ct,inferno,1,2
100,-888.2384,457.2648,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,1,99,generic,t,9022,-530.4786,-373.61914,-213.64264,100,LongDog,siuhy,76561198150673360,ct,inferno,1,2
100,-893.1407,419.04913,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,2,97,generic,t,9035,-430.8073,-306.448,-213.96753,99,LongDog,NertZ,76561198053126645,ct,inferno,2,2
100,-892.2341,393.21808,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,3,94,generic,t,9048,-451.4662,-350.2077,-214.96875,97,LongDog,NertZ,76561198053126645,ct,inferno,3,2
100,-891.37024,382.60342,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,4,90,generic,t,9061,-490.34406,-370.1482,-214.96875,94,LongDog,NertZ,76561198053126645,ct,inferno,4,2
100,-889.702,383.0709,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,4,86,generic,t,9073,-534.0327,-372.2793,-213.50592,90,LongDog,NertZ,76561198053126645,ct,inferno,4,2
100,-966.5394,-453.89075,20.03125,100.0,TSideUpper,Spinx,76561198063336407,t,ct,0,8,92,generic,t,9126,-737.144,-842.081,-233.44019,100,BackofB,Twistzz,76561198016255205,ct,inferno,8,2
100,-874.8121,362.85352,-215.96875,100.0,TMain,xertioN,76561198193174134,t,ct,0,0,100,generic,t,9191,-874.8121,362.85352,-215.96875,100,TMain,xertioN,76561198193174134,t,hegrenade,0,2
96,-1212.528,-300.68433,-132.96875,99.0,LongDog,siuhy,76561198150673360,ct,ct,4,14,86,chest,t,9237,-1295.3268,-548.9872,-88.96875,100,LongDog,Brollan,76561198138828475,t,mp9,14,2
95,-1300.9165,-546.7184,-88.96875,86.0,LongDog,Brollan,76561198138828475,t,ct,5,14,85,chest,t,9242,-1214.9744,-303.22302,-132.96875,99,LongDog,siuhy,76561198150673360,ct,mac10,14,2
92,-1214.9744,-303.22302,-132.96875,99.0,LongDog,siuhy,76561198150673360,ct,ct,4,14,72,chest,t,9242,-1300.9165,-546.7184,-88.96875,86,LongDog,Brollan,76561198138828475,t,mp9,14,2
88,-1207.7645,-307.91736,-132.96875,85.0,LongDog,siuhy,76561198150673360,ct,ct,4,14,58,chest,t,9251,-1300.3678,-548.0705,-88.96875,72,LongDog,Brollan,76561198138828475,t,mp9,14,2
84,-1203.4933,-309.95435,-132.96875,85.0,LongDog,siuhy,76561198150673360,ct,ct,4,14,44,chest,t,9255,-1299.2664,-549.0727,-88.96875,58,LongDog,Brollan,76561198138828475,t,mp9,14,2
95,-1261.0461,-578.48315,-88.96875,100.0,LongDog,Spinx,76561198063336407,t,ct,0,26,59,left_leg,t,9259,-1198.8579,-312.08777,-132.96875,85,LongDog,siuhy,76561198150673360,ct,ak47,26,2
65,-1197.7268,-312.60248,-132.96875,59.0,LongDog,siuhy,76561198150673360,ct,ct,19,58,0,head,t,9260,-1296.6171,-550.3019,-88.96875,44,LongDog,Brollan,76561198138828475,t,mp9,44,2
95,-1247.5856,-582.20575,-88.96875,100.0,LongDog,Spinx,76561198063336407,t,ct,0,6,53,head,t,9272,-1190.7416,-315.75427,-132.96875,59,LongDog,siuhy,76561198150673360,ct,ak47,6,2
